comment,biden_stance,trump_stance
kennedy is the remedy he can actually speak without insulting other canidates,FAVOR,AGAINST
climate change blah blah this ol world will be burning up soon,FAVOR,AGAINST
i lost count of how many claims were made about being the first president to _ the best ___ any president has ever achieved these two guys sound like theyre going to start debating which one of them is responsible for oxygen i breathe,FAVOR,FAVOR
wait so black people are blaming the government cause they commit crimes and go to jail,NONE,FAVOR
if you watched the debate and think biden won you need to seek help immediately biden has been a huge mistake has destroyed america and needs to just go away forever,AGAINST,FAVOR
i had to stop at 123and played it back at 2x for a laugh,NONE,NONE
why criticize joe biden for his part in the debate trump lied his way thru the debate does his actions fad so fast with people that he is right in his assessment that he could shoot some one and could get away with that comment has been referred to often and yet he believes he could pull this off that people are so under his thumb he shouldnt be allowed to run for any office in america please consider this before you support this ideology,FAVOR,AGAINST
biden cannot be running the country dems allow this our national security is in danger,AGAINST,FAVOR
the opioid crisis is manufactured by guess who,NONE,NONE
the truth about the last election is out a stuffed ballot is not a legal vote,NONE,NONE
trump makes a point biden the idea,FAVOR,FAVOR
the fact bidens wife allows this is disgusting get him out for america,AGAINST,FAVOR
if any of these debates have an audience and no breaks joe is really screwed even worse than this,AGAINST,NONE
youre fired joe,AGAINST,NONE
billion trump and trillion biden its a big difference in his mouth of questioning its the same hahah,AGAINST,FAVOR
joe biden hasnt even been down to see migrant camps at the boarder or the obama biden cages,AGAINST,FAVOR
you want your country back you know whom to vote,NONE,FAVOR
our lives were safer and more lucrative under trump,NONE,FAVOR
cnn is pathetic,NONE,FAVOR
anyone 65 and older should not be allowed to hold any government job including running a country,NONE,NONE
trump has point in everything he said,NONE,FAVOR
and biden says hes ready to lead yeah right lead our country into the ground dont yell at at me for complaining about it i didnt vote for it,AGAINST,FAVOR
this is elder abuse,NONE,NONE
when i was in the military trump was president he actually came to visit us in alaska i got it on video and everything so trump definitely supports the troops,NONE,FAVOR
because of you joe,FAVOR,NONE
12651 what is going on,NONE,NONE
i gotta hand it to cnn you did a great job this time,NONE,NONE
number 1 and number 2,NONE,FAVOR
what happened i watched the past presidential debates all so fiery but this zzzzzz,NONE,NONE
who cares,NONE,NONE
the way this debate went they came this close to poking each other in the eyes,NONE,NONE
2856 i think joe had a creep glitch or just crapped his diaper,AGAINST,NONE
a question for american friends with over 300 million people in the us cant you really find two younger presidential candidates every time i see biden boarding a plane i feel like he will roll off the staircase,AGAINST,NONE
wow i wish groceries only went up from 100 to 120 its actually about 280 now,NONE,NONE
trump is using scare tactics to scare the american peoplehow shameful biden 2024,FAVOR,AGAINST
just cause alfred old doesnt mean you entrust the joker to take care of the bat cave,NONE,NONE
just cause alfred old doesnt mean you entrust the joker to take care of the bat cave,NONE,NONE
trump definitely made a lie on the va abortion policies im from virginia and they will not terminate a pregnancy after 5 months unless it is medically needed to save the life of the mother and i personally agree with trump so to watch lie like that is very disappointing,NONE,FAVOR
biden is insane biden checks his watch when 12 bodies came home then say not one military died under his watch afghanistan and now 600000 plus ukrainians dead no peace deal because they want their resources and a ten year warour kids will be drafted they want war so does lindsey and lockheed martin,AGAINST,FAVOR
biden is sick and the honorable thing to do the nation can handle kamala how does biden know that there are more charges against trump in justice department,AGAINST,AGAINST
trump should be checked by a mental institution,NONE,AGAINST
i think trump is gonna win in a historical landslide,NONE,FAVOR
2126 the way trump looks at biden as hes trying to get through talkingand then he says afterward i really dont know what he said at the end of that sentence i dont think he knows what he said either yo i nearly collapsed to the floor,FAVOR,AGAINST
shame on bidenobama to purposely destroy sovereignty freedoms and the lives of all the children gone missing images me ten years from now,AGAINST,NONE
