comment,biden_stance,trump_stance
i see and have seen more vets homeless now than ever before on the streets with no help or benefits,FAVOR,NONE
glory to god,NONE,NONE
in fact it is difficult for the voter to choose one of these two candidates who were the worst presidents in us history,AGAINST,AGAINST
i really want to say horrible things about biden on here but i dont want fbi show up and go to jail for telling the truth,AGAINST,NONE
lets be real hey slimy joe you weaponized the doj buddy and everyone knows it,AGAINST,FAVOR
it should be better if this debate done in every african presidential election,NONE,NONE
red 1 blue 0,FAVOR,AGAINST
its funny but biden dont know shit lmao nobody killed anyone except one and she was a rwpublican,AGAINST,NONE
people please wake up theyre actorsssss,NONE,NONE
vote for president with a disability,FAVOR,NONE
children,NONE,NONE
hey hey ho ho dementia joe has got to go,AGAINST,NONE
really biden is the best the democrats can do the republicans arent amazing either but at least thats a competent candidate,FAVOR,AGAINST
both of them need to retire but rather biden in his old age than trump how trump reach this far biden for president,FAVOR,AGAINST
this is just sad biden please just retire and spend some time with your grandbabies,AGAINST,NONE
president trump is 100 right this old man must go away from public under his presidencial period the world is falling apart,NONE,AGAINST
he is not gonna play games with me trump that looks sweet to hear,NONE,FAVOR
im so embarrassed to be a citizen of the united states because of biden we look like such weakminded morons,AGAINST,FAVOR
biden looks like he has been copied by ai,AGAINST,NONE
i just feel so horrible looking at biden he was jogging onto the podium in the last election now hes not only frail but disoriented,AGAINST,FAVOR
maaaam all i gotta say is how tf walmart close bye my house wtf,NONE,NONE
i dont care what the other guy did just tell me what youre going to do,FAVOR,NONE
biden no president has ever spoken like that before trump in his head and you can barley speak bro you can barely say a full sentence fluently please just be quiet i cant even hear you speak lmao,AGAINST,FAVOR
its like watching two kids on the playground my dad can beat up your dad im better than you no one likes you whiner loser liar no real issues discussed regarding us or how to try and clean up the mess the usa is in right now homelessness shoplifting rental prices food prices gas prices all out of control come on we need help not someone who can play golf i doubt if biden could carry his own golf bag without toppling over if these are our choices were not gonna make it,FAVOR,AGAINST
here a summary of the whole debateno u,NONE,NONE
dont understand were this country is going have to vote for joe biden because not only is trump a convicted felon but he also wants to be a dictator and grew up in the kkk,FAVOR,AGAINST
im a retired disabled veteran of the us army with over 22 years in and 22 years retired and only two presidents did anything great for the military and the veteran administration and that was bill clinton during the gulf war and i was there with swartzcoff and colin powell and the other president was donald trump both gave the highest raise increase ever and more benefits allowances as well as trump made it massively easier for veterans to qualify for their va compensation benefits not to mention better out patient care and faster appointment times i do not vote and never have so i dont have a dog in this fight i serve the nation not the politicians my job as a legal immigrant turned citizen was to defend the rights of every legal resident and citizens of this country so the political powers to be did not and still do not appeal to me they are selfish and selfserving i only cared for bill clinton and donald trump because they were the two most selfless politicians beyond jfk that i have ever seen i feel sorry for those who are more interested in the media lies and their likeness for a person in power over the truth,NONE,NONE
