comment,biden_stance,trump_stance
ukraine cannot beat russia stop sending them money they ran out of young men to even fight because they were killed the us is prolonging this war by paying for it stop it,AGAINST,FAVOR
all of these positive comments are bots,NONE,AGAINST
excellent powerful speech now once you are voted in you need to walk your talk show me you can do what you say you can do,FAVOR,NONE
we can fight fixing the border or we can fix it now classic,FAVOR,FAVOR
lol look at that worthless speaker johnson his body language reveals evil,FAVOR,NONE
if your were smart you wouldnt need to be trying to have your opponent locked up,FAVOR,AGAINST
amazing thank you joe biden definitely yes four more years,FAVOR,NONE
four more years,NONE,FAVOR
this should tell you everything you need to know about politics no one can afford anything illegals are flooding the country and getting free everything and theyre applausing,AGAINST,FAVOR
strong and powerful speech,FAVOR,NONE
i dont understand why we keep making president joseph r bidens age an issue when him and donald trump are less than 5 years within age president biden turned 81 years old last november and trump should turn 79 years old this june and so the difference in age is not even 5 years long people should stop that nonsense and support a candidate for the content of his character not his age,FAVOR,FAVOR
what a difference to listen to someone who has something to say instead of whining four more years for biden the rebublicans are just so partisan just sitting there even when joe says he will reduce prescription charges they dont want to help anyone other than billionaires,FAVOR,NONE
come over to americas side speaker,NONE,NONE
puppet show,NONE,AGAINST
trump will sale america,NONE,AGAINST
i cant believe how many people are falling for this puppet show,AGAINST,FAVOR
they cant hear mtg this time,NONE,FAVOR
biden tiktok is behaving like snownden julian assange martin luther king jr aaron bushnell united states needs to stop these voice from ever appearing again,AGAINST,NONE
what a phoney crooked liar and sellout,AGAINST,FAVOR
good job on your speech delivery president biden i wasnt sure you could pull it off with all your cognitive hiccups lately but you made me proud of you tonight i still prefer president trump but i definitely appreciate and love you despite your presidential imperfections,FAVOR,AGAINST
unfortunately for you and i donald trump is just the opposite he is a user of people and only cares for himself i am sorry to have to say this but his proven actions and words speak for themselves,NONE,AGAINST
biden united states has been a super paradise for over 30 years tiktok came in and changes everything,FAVOR,NONE
the presidents mind does not seem at all affected despite his age as many gop leaders and theorist are saying,FAVOR,NONE
reflexting his own actions and those of his controllers onto others,NONE,NONE
рutin хi kim jоng iгаniаn mullаhs еvеn mаduго еvеn hоuthis with stingегs оn dоnkеys еvегyоnе is just wiрing thеiг fееt оn bidеn hе is the lаughing stосk оf this wогld,AGAINST,NONE
biden is not president of anything obamasoros control the puppet and you are perfectly aware of that unless of course you have your brain removed,AGAINST,NONE
thats my president 4 more years,NONE,FAVOR
despite all the things that need putting right in his own country all he can do is try and ratchet up a war with russia why whose agenda is he serving,AGAINST,FAVOR
bidens worst enemies 1 gravity 2 brain 3 trump 4 american people,AGAINST,FAVOR
well the man is certainly not getting senile i think he can handle another 4 years no problem what would be a problem would be having an equally old fellow with a crippling wisdom deficit,AGAINST,FAVOR
outstanding mr president you set the standard,FAVOR,NONE
if your not proud to be an american after that speech then god help you remember we are not democrats or republicans we are americans 4 christ sake,FAVOR,FAVOR
painful to listen to this schoolyard bully all show no substance all cover up and deceit just this phrase is enough to make a decent person puke nato is the greatest military alliance the world has ever known the old fool is on his way to stalingrad,NONE,AGAINST
given his age and his speech impediment president biden gave a very powerful speech they all loved it there are only a few people in the room who truly dislike biden mostly kremlinpropagandist traitor green and some cowards if trump wasnt so bitter and frustrated and totally afraid of going to jail the world wouldnt be in such danger i would have given nicky a chance if she was on the ballot but now that its going to be what it is lets make sure trump stays a loser there must be no path for him he screwed us up with his inaction on covid hes just bad at everything it takes to be a good leader,FAVOR,AGAINST
