Tweet,Ideology
"['tradit', 'usa', 'european', 'descend', 'first', 'extermin', 'aborigin', 'indian', 'next', 'atroc', 'slaveri', 'exploit', 'poor', 'anf', 'non', 'european', 'illeg', 'immigr', 'situat', 'nt', 'crop', 'trump', 'respons', 'lie', 'squar', 'clinton', 'obama']",Liberal
"['senat', 'republican', 'violat', 'oath', 'offic', 'supposedli', 'imparti', 'juror', 'sham', 'impeach', 'trial', 'donaldtrump', 'honor', 'republican', 'equat', 'mittromney', 'abuseofpow', 'histori', 'wont', 'kind', 'fraud']",Liberal
"['patriot', 'dead', 'father', 'derangeddonald', 'kill', 'us', 'peopl', 'restor', 'trump']",Liberal
"['inconveni', 'truth', 'presid', 'donald', 'trump', 'promis', 'america', 'make', 'abort', 'immigr', 'marriag', 'illeg', 'trump']",Conservative
"['bluecollarlog', 'liber', 'hollywood', 'produc', 'spill', 'bean', 'mani', 'honest', 'liber', 'sick', 'tire', 'democrat', 'simpl', 'truth', 'walkaway', 'trump']",Conservative
"['realdonaldtrump', 'glad', 'admit', 'tv', 'presid', 'incompet', 'multitask', 'impeach', 'excus']",Liberal
"['steal', 'us']",Liberal
"['brainwash', 'never', 'trumper', 'need', 'realiz', 'stuff', 'purpos', 'good', 'reason', 'actual', 'care', 'america', 'would', 'understood', 'comm', 'busi', 'consum', 'fake', 'msm', 'sheepl', 'win', 'wakeupamerica']",Conservative
"['rushlimbaugh', 'kenmatthew', 'listen', 'today', 'amp', 'trump', 'firerosenstein', 'poor', 'handl', 'muellerinvestig', 'new', 'deputi', 'line', 'would', 'fair', 'ye', 'buildwal', 'necessari', 'dem', 'see', 'reason', 'realdonaldtrump', 'ronpaul', 'seanhann', 'penni', 'tax']",Conservative
"['notic', 'reflex', 'realdonaldtrump', 'call', 'cross', 'even', 'make', 'mistak', 'liar', 'taxonom', 'debat', 'journal', 'use', 'lie', 'describ', 'trump', 'endless', 'falsehood', 'revolv', 'around', 'appar', 'mostli', 'unknow', 'intent', 'ethic']",Liberal
"['sir', 'creat', 'worst', 'case', 'scenario', 'constant', 'waffl', 'delay', 'respons', 'american', 'deserv', 'better', 'get', 'incompet', 'clown', 'show', 'trumpviruscatastroph', 'impotu']",Liberal
"['cant', 'watch', 'donaldtrump', 'lawyer', 'tri', 'defend', 'farc', 'presid', 'cast', 'unsavori', 'person', 'defend', 'seem', 'like', 'unsavori', 'greedi', 'charact', 'movi', 'knivesout']",Liberal
"['thedemocrat', 'speakerpelosi', 'trump', 'agenda', 'flop', 'sadli', 'cost', 'america', 'big', 'money', 'fool', 'vote', 'democrat', 'idiot', 'give', 'power', 'blatantli', 'wast', 'tax', 'dollar', 'held', 'account', 'well', 'realdonaldtrump']",Conservative
"['senat', 'gop', 'senatemajldr', 'stop', 'shutdown', 'lawmak', 'close', 'shutdown', 'deal', 'brace', 'trump', 'blow', 'sourc', 'studi', 'gaslight']",Liberal
"['hurrican', 'forecast', 'even', 'potenti', 'damag', 'estim', 'respons', 'gener', 'mediocr', 'best', 'told', 'trump', 'novelcoronaviru', 'wouldv', 'dealt', 'quickli', 'effect', 'putthatinyourpip', 'patunleash', 'keithmalinak']",Conservative
"['thank', 'realdonaldtrump', 'suspend', 'flight', 'china', 'europ', 'meet', 'individu', 'refer', 'larg', 'gather', 'leadership', 'awesom']",Conservative
"['pretend', 'trump', 'want', 'stop', 'corrupt', 'gop', 'insult', 'lie', 'yet', 'gop', 'republican']",Liberal
"['sell', 'us', 'blink', 'eye', 'put', 'presid', 'trump', 'proverbi', 'rock', 'hard', 'place', 'cave', 'nanci', 'pelosi', 'potu', 'say', 'trust', 'presid', 'plan', 'safeguard', 'million', 'dollar']",Conservative
"['realdonaldtrump', 'govinsle', 'oregongovbrown', 'cagovernor', 'governor', 'state', 'trump', 'administr', 'ca', 'return', 'new', 'normal', 'safe', 'wa', 'amp', 'ca']",Liberal
"['congrat', 'andrewgillum', 'win', 'total', 'surpris', 'pleas', 'focu', 'dumptrump', 'focu', 'best', 'florida', 'futur']",Liberal
"['report', 'media', 'freak', 'trump', 'retweet', 'claim', 'obama', 'paul', 'manafort', 'via', 'realdennislynch', 'go', 'kirk', 'keep', 'truth', 'go']",Conservative
"['yeah', 'like', 'someon', 'beat', 'fraud', 'scheme', 'realdonaldtrump', 'whitehous']",Conservative
"['tell', 'repadamschiff', 'speakerpelosi', 'releas', 'transcript', 'volker', 'testimoni', 'world', 'see', 'bet', 'testimoni', 'damag', 'dem', 'narr', 'point', 'ruin', 'chanc', 'save', 'face', 'realdonaldtrump']",Conservative
"['everyon', 'know', 'spare', 'rod', 'pool', 'child', 'gop', 'allow', 'child', 'go', 'uncheck', 'trumpstantrum', 'shut', 'govt', 'like', 'realli', 'govern', 'anyway']",Liberal
"['say', 'hope', 'blackmail', 'gop', 'turn', 'trump', 'juliu', 'moment', 'public', 'dirt', 'et', 'tu', 'rudi', 'nice', 'ring']",Liberal
"['would', 'fit', 'trump', 'lackey', 'contract', 'coronaviru', 'bunch', 'crimin']",Liberal
"['pray', 'father', 'god', 'open', 'heart', 'presid', 'trump', 'potu', 'hear', 'respond', 'voic', 'jesu', 'holi', 'spirit', 'act', 'luke']",Conservative
"['resist', 'realdonaldtrump', 'declar', 'put', 'stop', 'target', 'abus', 'homosexu', 'around', 'world', 'even', 'muslim', 'countri', 'war', 'russia', 'north', 'korea', 'end', 'previou', 'war', 'bring', 'troop', 'home']",Conservative
"['inde', 'trump', 'never', 'encount', 'foolish', 'compel', 'respond', 'good', 'thing']",Conservative
"['hous', 'dem', 'urin', 'tv', 'realdonaldtrump', 'histor', 'day', 'chinatraded', 'usmca', 'win', 'keep', 'mrpresid']",Conservative
"['presid', 'donald', 'trump', 'said', 'sunday', 'peak', 'death', 'rate', 'novel', 'coronaviru', 'like', 'hit', 'two', 'week', 'extend', 'coronaviru', 'guidelin', 'includ', 'social', 'distanc', 'april', 'donaldtrump', 'usa', 'presidentcovik', 'stayhomestaysaf']",Conservative
"['rashida', 'tlaib', 'normal', 'tweet', 'make', 'seem', 'like', 'she', 'pr', 'firm', 'hama', 'despit', 'tweet', 'vp', 'mike', 'penc', 'michigan', 'tlaib', 'still', 'made', 'look', 'like', 'trigger', 'dimwit', 'democrat', 'squad', 'penc', 'trump']",Conservative
"['thefiv', 'r', 'u', 'goin', 'discuss', 'next', 'block', 'wait', 'let', 'guess', 'realdonaldtrump', 'kattimpf', 'greggutfeld', 'kimguilfoyl', 'tuckercarlson', 'thefiv', 'foxnew', 'dem', 'commonsens', 'hanniti', 'tucker']",Conservative
"['realdonaldtrump', 'donaldtrump', 'repmattgaetz', 'replouiegohmert', 'tedcruz', 'biggest', 'trump', 'ass', 'kisser', 'may', 'viru', 'although', 'dont', 'wish', 'ill', 'anyon']",Liberal
"['speakerpelosi', 'way', 'lose', 'mental', 'capac', 'peopl', 'associ', 'promin', 'democrat', 'counti', 'turn', 'republican', 'democrat', 'advanc', 'american', 'progress', 'noth', 'cnn', 'lose', 'viewer', 'realdonaldtrump']",Conservative
"['ye', 'right', 'desert', 'far', 'right', 'never', 'mind', 'friend', 'high', 'place', 'hedg', 'fund', 'screw', 'rest', 'us', 'perhap', 'need', 'friend', 'way', 'leader', 'donaldtrump']",Liberal
"['realdonaldtrump', 'contempt', 'women', 'smart', 'women', 'palpabl', 'ass', 'congratul', 'anoth', 'ass', 'mikepompeo', 'donaldtrump', 'secpompeo', 'trump', 'celebr', 'pompeo', 'berat', 'npr', 'report', 'good', 'job']",Conservative
"['republican', 'want', 'wit', 'document', 'prove', 'presid', 'innoc', 'democrat', 'noth', 'complain', 'donaldtrump']",Conservative
"['delusion', 'whitehous', 'need', 'stop', 'donothingdonald', 'keep', 'tv', 'attack', 'former', 'presid', 'obama', 'sick', 'amp', 'lie', 'amp', 'foxnew', 'support', 'encourag', 'terrorist', 'governor', 'russian', 'kgb', 'kkk', 'nra', 'involv', 'fbi', 'investig']",Liberal
"['hi', 'hardbal', 'guest', 'trust', 'amp', 'believ', 'nancypelosi', 'go', 'manag', 'trumpshutdown', 'trumprussia', 'everi', 'damn', 'thing', 'dem', 'need', 'day', 'one', 'day', 'fuck', 'one', 'teampelosi']",Liberal
"['hey', 'gon', 'na', 'trump', 'lose', 'nov', 'wo', 'kinda', 'wreck', 'littl', 'social', 'media', 'whine', 'career', 'along', 'bud', 'book', 'aspir']",Conservative
"['look', 'face', 'say', 'resign', 'disgust', 'frustrat', 'anger', 'side', 'law', 'enforc', 'need', 'hear', 'lawenforc', 'nra', 'realdonaldtrump', 'shoot']",Liberal
"['itt', 'go', 'donaldtrump', 'state', 'propaganda', 'network', 'foxnew', 'anoth', 'trump', 'rim', 'job', 'special', 'staff', 'fox', 'clean', 'brown', 'fox', 'anchor', 'nose', 'amp', 'lip', 'lick', 'trump', 'ass', 'potu', 'realdonaldtrump', 'foxandfriend']",Liberal
"['four', 'million', 'vote', 'secur', 'donald', 'trump', 'say', 'india', 'never', 'better', 'friend', 'white', 'hous']",Conservative
"['drew', 'leader', 'trump', 'tabl', 'global', 'reset', 'good', 'whole', 'world', 'global', 'good', 'chines', 'hegemoni', 'euro', 'hegemoni', 'trump', 'posit', 'social', 'dead', 'ideolog', 'argument', 'biarritz']",Conservative
"['ok', 'ok', 'ok', 'realdonaldtrump', 'take', 'joy', 'ride', 'marin', 'one']",Conservative
"['trumpdefens', 'goe', 'offens', 'trial', 'accus', 'democrat', 'elect', 'interfer', 'fail', 'address', 'charg', 'even', 'foxnew', 'say', 'smooth', 'present', 'wit', 'democrat', 'manag', 'drill', 'home', 'trump', 'need', 'impeach']",Conservative
"['giuliani', 'rais', 'cohen', 'tape', 'tamper', 'call', 'attorney', 'one', 'uspolit', 'trump', 'potu']",Conservative
"['think', 'someon', 'oppos', 'side', 'hate', 'much', 'absurdli', 'crazi', 'hold', 'trump', 'chiefcrazymak', 'respons', 'everyth', 'presid', 'selfless', 'integr', 'bond', 'countri', 'togeth', 'divid']",Liberal
"['oh', 'rever', 'realdonaldtrump', 'highest', 'holi', 'great', 'leader', 'planetearth', 'found', 'solut', 'great', 'research', 'diplomaci', 'could', 'lead', 'us', 'great', 'recoveri', 'woe', 'suffer', 'democrat']",Conservative
"['go', 'sanctuari', 'california', 'without', 'poop', 'map', 'gavinnewsom', 'give', 'one', 'subsid', 'illegalimmigr', 'trump', 'nj', 'ny', 'enyv']",Conservative
"['trump', 'gone', 'racist', 'piec', 'shit', 'asshol', 'support', 'gon', 'na', 'find', 'anoth', 'racist', 'piec', 'shit', 'asshol', 'one', 'without', 'dysfunct', 'realli', 'troubl', 'resist', 'urg', 'ever', 'vote', 'republican']",Liberal
"['support', 'trump', 'support', 'putin', 'plan', 'global', 'domin', 'destroy', 'democraci', 'divid', 'countri', 'betray', 'alli', 'leav', 'us', 'without', 'help', 'beat', 'putinsplan', 'trump', 'republicanshelpingputin', 'gop', 'goplead', 'lindseygrahamsc', 'ap', 'cnnbrk']",Conservative
"['tweet', 'sir', 'realdonaldtrump', 'month', 'ago', 'prove', 'bioweapon', 'north', 'carolina', 'intellig', 'chair', 'senat', 'dick', 'burr', 'north', 'c', 'sold', 'downplay', 'coronaviru', 'threat', 'pleas', 'investig', 'swamp']",Conservative
"['object', 'news', 'rather', 'entertain', 'goe', 'mainstream', 'media', 'sadli', 'grew', 'well', 'rememb', 'real', 'news', 'use', 'becom', 'one', 'episod', 'jerri', 'springer', 'show', 'news', 'media', 'trump']",Conservative
"['tom', 'know', 'trump', 'lesser', 'known', 'diseas', 'iftrumpcandoitsocani', 'afflict', 'mani', 'politician', 'pundit', 'amp', 'billionair', 'feel', 'trump', 'becom', 'presid', 'bloomberg', 'amp', 'steyer', 'infect', 'sullivanradio']",Liberal
"['trump', 'close', 'border', 'everyth', 'control', 'therefor', 'danger', 'infect', 'american', 'good', 'avert', 'claim', 'soon', 'becam', 'clear', 'first', 'fatal', 'unit', 'state', 'man', 'washington', 'state', 'infect', 'abroad']",Liberal
"['trump', 'explicitli', 'threaten', 'protest', 'exercis', 'legal', 'right', 'interpret', 'violenc', 'crimin', 'prosecut', 'dog', 'whistl', 'follow', 'definit', 'anyon', 'oppos', 'lowlif', 'agit', 'amp', 'anarchist']",Liberal
"['mani', 'compani', 'retool', 'mayb', 'havent', 'contribut', 'trump', 'campaign', 'alway', 'trump', 'reward', 'bid', 'realli', 'say', 'trump', 'sent', 'god', 'highli', 'inappropri']",Liberal
"['thousand', 'oracl', 'employe', 'call', 'larryellison', 'cancel', 'fundrais', 'event', 'plan', 'host', 'coachella', 'valley', 'california', 'estat', 'later', 'wednesday', 'us', 'presid', 'donaldtrump', 'photo', 'ian']",Conservative
"['trust', 'steve', 'munchkin', 'flame', 'liber', 'brave', 'amp', 'principl', 'gop', 'congressman', 'replouiegohmert', 'delay', 'hous', 'coronaviru', 'bill', 'move', 'senat', 'melissaafr', 'potu', 'realdonaldtrump', 'grahamledg', 'oann', 'mariabartiromo']",Conservative
"['dem', 'tri', 'impeach', 'trump', 'without', 'good', 'reason', 'know', 'gop', 'impeach', 'bill', 'clinton', 'fail', 'one', 'lie', 'trump', 'thousand', 'document', 'day', 'rest', 'gop', 'worst', 'kind', 'blatant', 'hypocrit']",Liberal
"['trump', 'landslid', 'candid', 'pale', 'comparison', 'realdonaldtrump', 'vp', 'look', 'listen', 'typic', 'rhetor', 'divis', 'hate', 'come', 'left', 'amp', 'see', 'hear']",Conservative
"['trump', 'might', 'figur', 'drfauci', 'get', 'rate', 'would', 'ask', 'stay', 'away']",Liberal
"['democrat', 'abandon', 'daca', 'rhetor', 'ignor', 'deal', 'offer', 'presid', 'democrat', 'ca', 'live', 'idea', 'trump', 'would', 'get', 'credit', 'made', 'issu', 'subject', 'proof', 'democrat', 'look', 'use', 'hispan', 'minor', 'decept']",Conservative
"['bill', 'barr', 'activ', 'abus', 'role', 'justic', 'depart', 'prosecut', 'enemi', 'disgrac', 'removebarr', 'trump']",Liberal
"['repres', 'fake', 'progress', 'laci', 'clay', 'vote', 'trump', 'shame', 'defens', 'author', 'space', 'forc', 'challeng', 'coribush', 'cori', 'wo', 'vote', 'endless', 'war', 'support', 'medicareforal', 'greennewd', 'progress', 'notmeu', 'platform']",Liberal
"['ralli', 'senat', 'hope', 'marshablackburn', 'presid', 'trump', 'bare', 'mention', 'campaign', 'may', 'help', 'anyway', 'elainaplott', 'report']",Liberal
"['trump', 'slimebal', 'probabl', 'somebodi', 'wipe', 'part', 'job', 'kayleigh']",Liberal
"['statement', 'potu', 'corros', 'intimid', 'special', 'minor', 'mostli', 'vote', 'democrat', 'type', 'stuff', 'happen', 'dictatorship', 'amp', 'authoritarian', 'regim', 'one', 'polit', 'parti', 'cnn', 'msnbc', 'foxnew', 'donaldtrump']",Conservative
"['sinc', 'last', 'week', 'donald', 'trump', 'white', 'hous', 'staff', 'signal', 'readi', 'unveil', 'week', 'transcript', 'presid', 'first', 'call', 'ukrain', 'presid', 'volodymyr', 'zelenski', 'trump']",Conservative
"['funni', 'get', 'done', 'senschum', 'take', 'credit', 'success', 'blame', 'realdonaldtrump', 'new', 'democrat', 'way', 'cant', 'blame', 'guess', 'need', 'fact', 'anymor', 'like', 'job', 'pass', 'month', 'shutdown', 'yeah', 'job']",Conservative
"['trump', 'long', 'histori', 'spew', 'endless', 'bullshit', 'drop', 'claim', 'never', 'longer', 'benefit']",Liberal
"['pre', 'trump', 'dither', 'pelosi', 'anddemocrat', 'conduct', 'impeach', 'scam', 'januari', 'divert', 'focu', 'energi', 'resourc', 'countri', 'coronaviru', 'democrat', 'blamegam']",Conservative
"['would', 'anyon', 'concern', 'orban', 'ye', 'nationalist', 'real', 'democrat', 'trump', 'wish', 'could', 'like', 'much', 'eu', 'us', 'like', 'russia', 'republican', 'senat', 'concern', 'ha']",Liberal
"['democrat', 'attack', 'donald', 'trump', 'tax', 'cut', 'report', 'fedex', 'paid', 'tax', 'last', 'year', 'donaldtrump', 'uspolit']",Liberal
"['realdonaldtrump', 'absolut', 'pathet', 'reprehens', 'care', 'littl', 'rabid', 'support', 'would', 'put', 'live', 'live', 'other', 'risk', 'sound', 'bite', 'photo', 'op', 'tulsa', 'notmypresid', 'coronaviru']",Liberal
"['mom', 'retir', 'schoolteach', 'taught', 'gener', 'kid', 'decad', 'wait', 'day', 'count', 'coronaviru', 'test', 'result', 'sick', 'home', 'meanwhil', 'celeb', 'pro', 'athlet', 'get', 'result', 'hour', 'system', 'fail', 'us', 'realdonaldtrump', 'fail', 'us', 'medicareforal']",Liberal
"['donaldtrump', 'watch', 'al', 'dershowitz', 'glad', 'see', 'kept', 'underwear']",Liberal
"['ye', 'stand', 'presid', 'unit', 'state', 'donald', 'trump', 'reason', 'mess', 'polit', 'parti', 'extremist', 'liber', 'progress', 'base', 'accept', 'elect', 'result', 'amp', 'destroy']",Conservative
"['coronaviru', 'updat', 'live', 'usa', 'total', 'case', 'today', 'new', 'die', 'today', 'total', 'deceas', 'trump', 'play', 'golf', 'held', 'ralli', 'weekend', 'sinc', 'januari', 'foxnew', 'call', 'pandem', 'hoax', 'plot', 'mog']",Liberal
"['michael', 'wild', 'flotu', 'parent', 'immigr', 'attorney', 'told', 'trump', 'go', 'f', 'respect', 'case', 'kill', 'amend', 'case', 'dead', 'arriv', 'district', 'court', 'never', 'make', 'suprem', 'court']",Liberal
"['upchuckschum', 'seriou', 'piec', 'h', 'belong', 'prison', 'arent', 'treason', 'sediti', 'democrat', 'charg', 'amp', 'arrest', 'like', 'wtf', 'potu', 'realdonaldtrump', 'realjameswood', 'marklevinshow', 'tuckercarlson', 'seanhann', 'dbongino']",Conservative
"['rememb', 'senatemajldr', 'gop', 'senat', 'done', 'damn', 'job', 'remov', 'donaldtrump', 'complicit', 'penc', 'offic', 'speakerpelosi', 'would', 'presid', 'wouldnt', 'freak', 'aw', 'mess']",Liberal
"['omar', 'said', 'jew', 'peopl', 'someth', 'one', 'call', 'realdonaldtrump', 'ther', 'f', 'cker', 'one', 'democrat', 'congress', 'person', 'denounc', 'violenc', 'antifa', 'democrat', 'anyon', 'maga', 'hypocrit']",Conservative
"['democrat', 'capit', 'hill', 'stupid', 'trump', 'lead', 'right', 'huge', 'trap', 'histori']",Conservative
"['everi', 'singl', 'republican', 'made', 'fool', 'hous', 'impeach', 'trial', 'given', 'democrat', 'perfect', 'materi', 'use', 'campaign', 'ad', 'wors', 'trump', 'act', 'wors', 'wait', 'tax', 'releas']",Liberal
"['better', 'keep', 'lick', 'donaldtrump', 'ass', 'lindseygraham', 'flush', 'integr', 'toilet', 'play', 'golf', 'senil', 'old', 'goat', 'good', 'get', 'histori', 'treat', 'ass', 'kiss', 'stoog', 'realli', 'sad', 'potu', 'realdonaldtrump']",Liberal
"['georg', 'conway', 'trump', 'ca', 'accept', 'presid', 'belong', 'msnbc', 'polit']",Liberal
"['viru', 'slow', 'motion', 'seri', 'nuclear', 'weapon', 'go', 'countri', 'first', 'strike', 'weapon', 'wake', 'peopl', 'realdonaldtrump', 'foxnew', 'cnn', 'gop', 'democrat', 'coronaviru', 'coronavirusoutbreak', 'stayhomesavel', 'stayhom']",Conservative
"['use', 'huawei', 'uk', 'network', 'would', 'us', 'say', 'technolog', 'guardian', 'brexit', 'bulli', 'donaldtrump', 'usa', 'tuesdaythought', 'uk', 'huawei']",Liberal
"['nevertrump', 'harp', 'trump', 'tone', 'chide', 'fake', 'conserv', 'issu', 'one', 'care', 'theyr', 'alway', 'paid', 'pro', 'furtiv', 'fund', 'never', 'cross', 'billionair', 'donor', 'immigr', 'israel']",Conservative
"['good', 'republican', 'admit', 'mani', 'us', 'alreadi', 'knew', 'republican', 'parti', 'racist', 'peopl', 'color', 'identifi', 'republican', 'misguid', 'idiot', 'racist', 'trump', 'republican', 'parti']",Liberal
"['realdonaldtrump', 'keep', 'peopl']",Conservative
"['investigationintotrumpli', 'american', 'infect', 'today', 'trumpli', 'sinc', 'year', 'ago', 'keep', 'us', 'er', 'med', 'suppli', 'stock', 'sign', 'contract', 'stock', 'disband', 'us', 'pandem', 'team', 'investigatethat', 'removetrumpnow', 'impeach']",Liberal
"['im', 'fan', 'mitt', 'romney', 'dont', 'want', 'advic', 'realdonaldtrump', 'say', 'think', 'whitehousepressbrief']",Conservative
"['whooooo', 'hooooooo', 'welcom', 'im', 'rep', 'dem', 'think', 'career', 'politician', 'scumbal', 'vote', 'trump', 'hail', 'mari', 'big', 'middl', 'finger', 'dc', 'perfect', 'care', 'us']",Conservative
"['newbluehand', 'bluehand', 'rt', 'realdonaldtrump', 'presid', 'trump', 'deal', 'north', 'korea', 'way', 'figur', 'korea', 'mess', 'think', 'presid', 'deserv', 'lot', 'credit', 'harri', 'kaziani', 'center', 'nation', 'inter']",Conservative
"['may', 'mcsalli', 'poll', 'result', 'wake', 'senategop', 'housegop', 'republican', 'gener', 'lead', 'us', 'eas', 'realdonaldtrump', 'new', 'radio', 'talk', 'show', 'lead', 'us', 'wipeout']",Liberal
"['blast', 'past', 'never', 'forget', 'rest', 'dem', 'realli', 'think', 'us', 'realdonaldtrump', 'honor', 'mani', 'time', 'even', 'alongsid', 'rosa', 'park', 'lift', 'minor', 'walkaway', 'walkawayfromdemocrat', 'votegop']",Conservative
"['typic', 'trump', 'skirt', 'rule', 'ivankatrump', 'jaredkushn', 'ivanka', 'trump', 'skirt', 'coronaviru', 'guidelin', 'travel', 'passov', 'via', 'nbcnew']",Liberal
"['hollyweird', 'happi', 'pedophilia', 'fix', 'expos', 'trump', 'know', 'that', 'unhing', 'ask', 'cori', 'feldman', 'he', 'tri', 'year', 'trump', 'succeed', 'arrest', 'year', 'thank', 'god', 'presid', 'trump']",Conservative
